27.284 343.21 -5.1688 30602 NaN 12.753 972.7
27.784 340.64 -5.083 30602 NaN 12.769 973
28.284 338.08 -5.1529 30602 NaN 12.786 973.3
28.784 335.52 -5.0936 30602 NaN 12.802 973.6
29.284 332.96 -5.1479 30602 NaN 12.819 973.9
29.784 330.4 -5.0973 30602 NaN 12.836 974.2
30.284 327.84 -5.1387 30602 NaN 12.852 974.5
30.784 325.28 -5.1005 30602 NaN 12.869 974.8
31.284 322.72 -5.137 30602 NaN 12.886 975.1
31.784 320.16 -5.1006 30602 NaN 12.902 975.4
32.284 317.61 -5.1199 30602 NaN 12.919 975.7
32.784 315.05 -5.0997 30602 NaN 12.936 976
33.284 312.5 -5.1324 30602 NaN 12.952 976.3
33.784 309.94 -5.1004 30602 NaN 12.969 976.6
34.284 307.38 -5.1289 30602 NaN 12.985 976.9
34.784 304.82 -5.1023 30602 NaN 13.002 977.2
35.284 302.27 -5.1189 30602 NaN 13.019 977.5
35.784 299.71 -5.1068 30602 NaN 13.035 977.8
36.284 297.15 -5.119 30602 NaN 13.052 978.1
36.784 294.6 -5.1042 30602 NaN 13.069 978.4
37.284 292.04 -5.1189 30602 NaN 13.085 978.7
37.784 289.49 -5.1024 30602 NaN 13.102 979
38.284 286.93 -5.1167 30602 NaN 13.118 979.3
38.784 284.38 -5.1039 30602 NaN 13.135 979.6
39.284 281.82 -5.1117 30602 NaN 13.152 979.9
39.784 279.27 -5.1043 30602 NaN 13.168 980.2
40.284 276.71 -5.1116 30602 NaN 13.185 980.5
40.784 274.16 -5.0996 30602 NaN 13.201 980.8
41.284 271.61 -5.1097 30602 NaN 13.218 981.1
41.784 269.06 -5.1029 30602 NaN 13.235 981.39
42.284 266.5 -5.1053 30602 NaN 13.251 981.69
42.784 263.95 -5.1042 30602 NaN 13.268 981.99
43.284 261.4 -5.1042 30602 NaN 13.284 982.29
43.784 258.85 -5.0934 30602 NaN 13.301 982.59
44.284 256.3 -5.1116 30602 NaN 13.317 982.89
44.784 253.75 -5.0943 30602 NaN 13.334 983.19
45.284 251.2 -5.109 30602 NaN 13.351 983.49
45.784 248.65 -5.0919 30602 NaN 13.367 983.79
46.284 246.1 -5.0923 30602 NaN 13.384 984.09
46.784 243.55 -5.1003 30602 NaN 13.4 984.39
47.284 241 -5.0964 30602 NaN 13.417 984.69
47.784 238.45 -5.1003 30602 NaN 13.433 984.98
48.284 235.91 -5.0963 30602 NaN 13.45 985.28
48.784 233.36 -5.0987 30602 NaN 13.467 985.58
49.284 230.81 -5.0935 30602 NaN 13.483 985.88
49.784 228.26 -5.0921 30602 NaN 13.5 986.18
50.284 225.71 -5.0978 30602 NaN 13.516 986.48
50.784 223.17 -5.0891 30602 NaN 13.533 986.78
51.284 220.62 -5.0855 30602 NaN 13.549 987.08
51.784 218.08 -5.0923 30602 NaN 13.566 987.37
52.284 215.54 -5.086 30602 NaN 13.582 987.67
52.784 212.99 -5.0948 30602 NaN 13.599 987.97
53.284 210.44 -5.0884 30602 NaN 13.616 988.27
53.784 207.9 -5.0836 30602 NaN 13.632 988.57
54.284 205.36 -5.0954 30602 NaN 13.649 988.87
54.784 202.81 -5.0845 30602 NaN 13.665 989.17
55.284 200.27 -5.0913 30602 NaN 13.682 989.46
55.784 197.72 -5.0867 30602 NaN 13.698 989.76
56.284 195.18 -5.0775 30602 NaN 13.715 990.06
56.784 192.64 -5.0816 30602 NaN 13.731 990.36
57.284 190.1 -5.0874 30602 NaN 13.748 990.66
57.784 187.56 -5.075 30602 NaN 13.764 990.95
58.284 185.02 -5.0957 30602 NaN 13.781 991.25
58.784 182.48 -5.0661 30602 NaN 13.797 991.55
59.284 179.93 -5.1006 30602 NaN 13.814 991.85
59.784 177.39 -5.0674 30602 NaN 13.83 992.15
60.284 174.85 -5.0924 30602 NaN 13.847 992.44
60.784 172.32 -5.0501 30602 NaN 13.863 992.74
61.284 169.78 -5.111 30602 NaN 13.88 993.04
61.784 167.24 -5.0374 30602 NaN 13.896 993.34
62.284 164.7 -5.1201 30602 NaN 13.913 993.64
62.784 162.16 -5.0389 30602 NaN 13.929 993.93
63.284 159.62 -5.1167 30602 NaN 13.946 994.23
63.784 157.08 -5.0428 30602 NaN 13.962 994.53
64.284 154.54 -5.1098 30602 NaN 13.979 994.83
64.784 152 -5.0448 30602 NaN 13.995 995.12
65.284 149.47 -5.1042 30602 NaN 14.012 995.42
65.784 146.93 -5.0508 30602 NaN 14.028 995.72
66.284 144.39 -5.0991 30602 NaN 14.045 996.02
66.784 141.85 -5.0531 30602 NaN 14.061 996.32
67.284 139.32 -5.0893 30602 NaN 14.078 996.61
67.784 136.78 -5.0551 30602 NaN 14.094 996.91
68.284 134.25 -5.0904 30602 NaN 14.111 997.21
68.784 131.71 -5.0567 30602 NaN 14.127 997.51
69.284 129.17 -5.085 30602 NaN 14.144 997.8
69.784 126.64 -5.0567 30602 NaN 14.16 998.1
70.284 124.1 -5.0838 30602 NaN 14.177 998.4
70.784 121.57 -5.0572 30602 NaN 14.193 998.69
71.284 119.03 -5.0759 30602 NaN 14.21 998.99
71.784 116.5 -5.0627 30602 NaN 14.226 999.29
72.284 113.97 -5.074 30602 NaN 14.243 999.59
72.784 111.43 -5.0619 30602 NaN 14.259 999.88
73.284 108.9 -5.0668 30602 NaN 14.276 1000.2
73.784 106.37 -5.0655 30602 NaN 14.292 1000.5
74.284 103.83 -5.067 30602 NaN 14.309 1000.8
74.784 101.3 -5.0523 30602 NaN 14.325 1001.1
75.284 98.771 -5.0757 30602 NaN 14.342 1001.4
75.784 96.239 -5.0537 30602 NaN 14.358 1001.7
76.284 93.707 -5.0724 30602 NaN 14.374 1002
76.784 91.176 -5.0523 30602 NaN 14.391 1002.3
77.284 88.645 -5.0718 30602 NaN 14.407 1002.6
77.784 86.114 -5.0524 30602 NaN 14.424 1002.9
78.284 83.586 -5.0594 30602 NaN 14.44 1003.2
78.784 81.056 -5.0611 30602 NaN 14.457 1003.4
79.284 78.526 -5.0583 30602 NaN 14.473 1003.7
79.784 75.998 -5.0521 30602 NaN 14.49 1004
80.284 73.47 -5.0626 30602 NaN 14.506 1004.3
80.784 70.941 -5.0536 30602 NaN 14.522 1004.6
81.254 68.572 -5.0345 30602 NaN 14.539 1004.9
81.754 66.044 -5.0773 30602 NaN 14.554 1005.2
82.254 63.515 -5.0357 30602 NaN 14.571 1005.5
82.754 60.988 -5.0743 30602 NaN 14.587 1005.8
83.254 58.461 -5.0319 30602 NaN 14.604 1006.1
83.754 55.934 -5.0762 30602 NaN 14.62 1006.4
84.254 53.411 -5.0168 30602 NaN 14.636 1006.7
84.754 50.885 -5.0868 30602 NaN 14.653 1007
85.254 48.36 -5.0139 30602 NaN 14.669 1007.3
85.754 45.838 -5.0743 30602 NaN 14.686 1007.6
86.254 43.312 -5.0296 30602 NaN 14.702 1007.9
86.754 40.788 -5.0675 30602 NaN 14.718 1008.2
87.254 38.265 -5.0237 30602 NaN 14.735 1008.5
87.754 35.744 -5.0592 30602 NaN 14.751 1008.8
88.254 33.22 -5.0379 30602 NaN 14.768 1009.1
88.754 30.696 -5.059 30602 NaN 14.784 1009.4
89.254 28.173 -5.0327 30602 NaN 14.8 1009.6
89.754 25.651 -5.0533 30602 NaN 14.817 1009.9
90.254 23.128 -5.0395 30602 NaN 14.833 1010.2
90.754 20.605 -5.0529 30602 NaN 14.85 1010.5
91.254 18.082 -5.0393 30602 NaN 14.866 1010.8
91.754 15.56 -5.0479 30602 NaN 14.882 1011.1
92.254 13.038 -5.0379 30602 NaN 14.899 1011.4
92.754 10.519 -5.042 30602 NaN 14.915 1011.7
93.254 8.0001 -5.0316 30602 NaN 14.932 1012
93.754 5.4801 -5.0485 30602 NaN 14.948 1012.3
94.254 2.9592 -5.035 30602 NaN 14.964 1012.6
94.754 0.43843 -5.0483 30602 NaN 14.981 1012.9
95.254 -2.0818 -5.0325 30602 NaN 14.997 1013.2
